b.country,b.state,b.city,b.latitude,b.longitude,bit_capacity_min,bit_load_min,bit_capacity_mean,bit_load_mean,bit_capacity_max,bit_load_max,bit_capacity_std,flit_capacity_min,flit_load_min,flit_capacity_mean,flit_load_mean,flit_capacity_max,flit_load_max,flit_capacity_std,region
United States,KS,SHAWNEEMISSION,38.956,-94.743,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,US-CENT-SWPP
United States,KS,TOPEKA,39.041,-95.727,9800000000,6294488,9800000000.0,109467836.59886876,9800000000,952724664,0.0,574047384,4780000,1092425097.7545884,39859848.14867829,1200000000,243431224,123920863.74914445,US-CENT-SWPP
United States,KS,WICHITA,37.6895,-97.3355,1045000000,1499376,1045000000.0,7643978.775943669,1045000000,50759640,0.0,159600000,17414032,558969716.6875217,46017199.653699644,638400000,260085968,83364345.06387985,US-CENT-SWPP
United States,KY,BOWLINGGREEN,36.991,-86.444,9800000000,67513096,9800000000.0,455531684.9414752,9800000000,1098053000,0.0,768000000,46556456,1101192277.6784024,187474762.7353111,1152000000,350890448,92507972.09702858,US-TEN-TVA
United States,KY,LEXINGTON,38.047,-84.496,950000000,3081760,950000000.0,36481604.39478241,950000000,208640312,0.0,319200000,27052520,476245762.8433568,64958322.21724576,478800000,219679336,19739459.942943044,US-MIDW-LGEE
United States,KY,LOUISVILLE,38.2165,-85.74,95000000,0,95000000.0,6381608.696294586,95000000,77734328,0.0,0,0,158751457.54680827,21750417.442456424,159600000,84460872,11441481.147117477,US-MIDW-LGEE
United States,LA,BATONROUGE,30.532,-91.119,9800000000,6648176,9800000000.0,166652222.9389357,9800000000,871259792,0.0,384000000,15552696,572429653.104929,69498982.05148332,576000000,347721904,25637094.458710592,US-MIDW-MISO
United States,LA,GONZALES,30.234,-90.918,9800000000,37735232,9800000000.0,432751197.91111624,9800000000,1084408784,0.0,0,11063256,1193119091.4140599,112428689.54219092,1200000000,335217176,52475666.68860755,US-MIDW-MISO
United States,LA,METAIRIE,30.013,-90.191,0,0,94703913.19404364,24870900.94147524,95000000,139629016,5295641.260861678,0,0,157478391.5835161,29957491.89333949,159600000,162041400,18195127.28844424,US-MIDW-MISO
United States,LA,NEWORLEANS,30.011,-90.063,95000000,0,95000000.0,1594336.489437839,95000000,19907008,0.0,0,0,158465047.63061294,13534424.212397553,159600000,121050056,13267836.275913347,US-MIDW-MISO
United States,MA,AMHERST,42.375,-72.521,600000000,2127320,600000000.0,54233165.61837701,600000000,766691752,0.0,384000000,7408968,573141199.5844395,39239331.25152949,576000000,238134320,22958928.478273463,US-NE-ISNE
United States,MA,ANDOVER,42.646,-71.165,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,US-NE-ISNE
United States,MA,BILLERICA,42.549,-71.25,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,US-NE-ISNE
United States,MA,BOSTON,42.355781026588176,-71.06218453576513,284600000000,7635854984,310878587094.54,36347326675.63939,324750000000,78725877208,15089612516.563625,57868978520,4083302392,77227639919.57243,14830234724.319057,82505558304,32319359256,6228159567.914508,US-NE-ISNE
United States,MA,BRIGHTON,42.349,-71.156,9800000000,1536680,9800000000.0,20591751.74789334,9800000000,250257608,0.0,319200000,22670928,475597849.2374466,46744710.34145215,478800000,251457328,22038769.09457238,US-NE-ISNE
United States,MA,BURLINGTON,42.502,-71.203,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,US-NE-ISNE
United States,MA,CAMBRIDGE,42.3648,-71.0918,2500000000,30122864,2593027819.46208,209306237.68024933,2600000000,1061572680,25469229.118665747,830400000,95549800,1632989125.4318366,254342536.0627958,1902000000,649212552,155228078.4479941,US-NE-ISNE
United States,MA,CHELMSFORD,42.592,-71.355,950000000,1496744,950000000.0,14273254.046865981,950000000,185123512,0.0,319200000,20235424,475636863.12824655,38638607.937204204,478800000,186153664,22009501.60558102,US-NE-ISNE
United States,MA,DEDHAM,42.247,-71.166,9800000000,3845536,9800000000.0,778463052.1426758,9800000000,4754532736,0.0,0,19101776,3246275684.1759205,386777763.7104929,3360000000,2010590800,152244188.82057518,US-NE-ISNE
United States,MA,FALLRIVER,41.681,-71.153,95000000,0,95000000.0,0.0,95000000,0,0.0,0,0,0.0,0.0,0,0,0.0,US-NE-ISNE
United States,MA,FITCHBURG,42.592,-71.818,950000000,0,950000000.0,4521541.755050214,950000000,242695200,0.0,0,0,475077945.8607873,32174016.494978644,478800000,249513896,30388207.734652497,US-NE-ISNE
United States,MA,LITTLETON,42.535,-71.489,95000000,0,95000000.0,1356868.9968832969,95000000,12754512,0.0,0,0,190532774.45873255,2581115.1388664437,192000000,86670576,16598385.839219263,US-NE-ISNE
United States,MA,MARLBOROUGH,42.35,-71.548,64000000,5763808,671366962.9458617,37642965.2933164,1044000000,203305896,475763727.6008626,552664600,3995400,718013031.9030359,33179578.46565855,792000000,115811168,93375798.74771558,US-NE-ISNE
United States,MA,NORTHAMPTON,42.323,-72.671,950000000,1926544,950000000.0,11489010.197852938,950000000,200369608,0.0,319200000,23282080,476407499.2690754,42101608.1625303,478800000,165550696,19146297.525245953,US-NE-ISNE
United States,MA,NORTON,41.963,-71.183,950000000,3356024,950000000.0,431932708.0096964,950000000,911867160,0.0,0,11130976,1419163181.705183,343111703.9159644,1440000000,628770216,79293215.81757993,US-NE-ISNE
United States,MA,SOMERVILLE,42.381,-71.097,0,0,125638739466.69745,17693915821.464157,127600000000,49620531440,15690582229.593813,0,0,32416304905.73612,7354851765.979453,35452800000,19377647928,6523044263.278736,US-NE-ISNE
United States,MA,SPRINGFIELD,42.102,-72.59,950000000,0,950000000.0,49165097.30763015,950000000,244890072,0.0,0,0,317121587.71788067,70566869.64977491,319200000,218217304,19013237.74062068,US-NE-ISNE
United States,MA,WALTHAM,42.388,-71.241,982000000,3355480,982000000.0,27203303.159644466,982000000,314731384,0.0,262645624,1118448,499831712.8680596,10210865.43599215,500000000,129738192,5307770.0665937085,US-NE-ISNE
United States,MA,WATERTOWN,42.37,-71.178,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,US-NE-ISNE
United States,MD,BALTIMORE,39.312,-76.6125,180000000,24907480,9841987764.054024,241621892.9285467,9980000000,1085584032,1154827467.6802876,1078800000,64675048,2015210159.3517258,168222432.3509177,2038800000,440770688,123901242.97553132,US-MIDA-PJM
United States,MD,BELTSVILLE,39.044,-76.899,950000000,42797504,950000000.0,450075834.8978414,950000000,1051339240,0.0,744687024,32087912,1432094164.9811842,341359474.06856745,1440000000,662892424,42931531.95387298,US-MIDA-PJM
United States,MD,FREDERICK,39.347,-77.371,95000000,0,95000000.0,2836320.618723306,95000000,89751752,0.0,0,0,158309590.15583515,18928113.37411982,159600000,102008128,14134420.017049285,US-MIDA-PJM
United States,MD,GLENBURNIE,39.165,-76.642,950000000,1953352,950000000.0,71975854.8050329,950000000,353796736,0.0,1383656,14335288,392364065.9152718,84141294.68682905,478800000,318614448,83290139.28068762,US-MIDA-PJM
United States,MD,HAGERSTOWN,39.636,-77.725,1045000000,57120312,1045000000.0,336995602.1175113,1045000000,799867296,0.0,319200000,83840592,542265894.3266767,245210419.00773403,638400000,417109912,81909150.53989834,US-MIDA-PJM
United States,MD,LANHAM,38.97,-76.847,19600000000,31217344,19600000000.0,800388832.7526261,19600000000,3777849224,0.0,0,39817656,2919692341.8538613,288312244.33660394,3072000000,1034610312,212165212.09950447,US-MIDA-PJM
United States,MD,SILVERSPRING,39.002,-77.036,950000000,2187008,950000000.0,74422065.9734503,950000000,562837528,0.0,384000000,5158472,573135397.5999076,43943290.33544961,576000000,186312408,22862238.783874586,US-MIDA-PJM
United States,ME,BANGOR,44.852,-68.831,950000000,0,950000000.0,81944106.9347801,950000000,250537704,0.0,0,0,717046012.8823733,33569327.16056793,720000000,242633248,34365204.38614158,US-NE-ISNE
United States,ME,BIDDEFORD,43.491,-70.528,950000000,20632768,950000000.0,146069109.7698257,950000000,345968096,0.0,384000000,23348120,573102150.6665127,69797530.89045365,576000000,167552832,23055800.36809305,US-NE-ISNE
United States,ME,BUCKFIELD,44.283,-70.369,950000000,5472848,950000000.0,111898559.14856285,950000000,346076960,0.0,1663944,3355848,477984635.7188041,36165683.12778483,480000000,220412392,21960360.412961155,US-NE-ISNE
United States,ME,ORONO,45.087,-68.65,950000000,0,950000000.0,72551066.40101582,950000000,775737760,0.0,0,0,564746810.908923,34771195.70218169,576000000,195592768,46846439.08133807,US-NE-ISNE
United States,ME,PORTLAND,43.662,-70.259,950000000,1622248,950000000.0,35272960.65935588,950000000,320622032,0.0,949104,15655872,317995004.2396398,62255898.37331179,319200000,210463008,14067647.042160848,US-NE-ISNE
United States,MI,ADRIAN,41.908,-84.064,950000000,0,950000000.0,32547499.0631421,950000000,135916448,0.0,0,0,476106309.0679903,58223483.004040174,478800000,241127248,21284911.261746295,US-MIDA-PJM
United States,MI,ANNARBOR,42.264,-83.72,19600000000,34162528,19600000000.0,857011305.7795221,19600000000,3373763984,0.0,0,332286528,3744294192.7443147,847592346.8572088,3793999872,2213522808,166750207.11503056,US-MIDW-MISO
United States,MI,BARAGA,46.811,-88.51,95000000,0,95000000.0,1221114.7399284313,95000000,10394432,0.0,0,0,158779595.84808958,11039786.110123513,159600000,78513080,11221871.816897888,US-MIDW-MISO
United States,MI,BYRONCENTER,42.798,-85.738,9800000000,83741336,9800000000.0,450991511.5807457,9800000000,1359994912,0.0,960000000,77463392,1422122372.990419,226941082.4037862,1536000000,735918320,126022040.2137381,US-MIDW-MISO
United States,MI,EASTLANSING,42.755,-84.461,0,0,544361075.8397784,24490206.45873254,950000000,263526544,469935669.45717835,0,0,133801276.4834353,8634746.169225441,240000000,140866936,119169246.48449896,US-MIDW-MISO
United States,MI,GALESBURG,42.313,-85.432,950000000,18101776,950000000.0,150385527.4948632,950000000,470718816,0.0,480000000,12496240,717698288.6371926,47695888.243795455,720000000,180936984,22767380.763428055,US-MIDA-PJM
United States,MI,GRANDRAPIDS,42.883,-85.549,950000000,1931944,950000000.0,22122225.904190235,950000000,154320368,0.0,319200000,24343120,476114649.8053792,52489545.90973104,478800000,237603464,20270484.23513055,US-MIDW-MISO
United States,MI,GRANDVILLE,42.875,-85.777,950000000,1698488,950000000.0,8605975.54196006,950000000,83508576,0.0,319200000,24075760,476885306.0741083,40147080.193004735,478800000,447762304,17096055.76502633,US-MIDW-MISO
United States,MI,LIVONIA,42.368,-83.372,950000000,31963280,950000000.0,476869884.2719612,950000000,927547728,0.0,0,25835032,1431198807.8928778,370997948.23686945,1440000000,751512368,52260925.92409542,US-MIDW-MISO
United States,MI,MADISONHEIGHTS,42.508,-83.103,19600000000,635370616,19600000000.0,2725902070.92416,19600000000,5656622304,0.0,11410944688,529720808,13831290239.239063,1206945617.4747777,14160000000,2544681136,393310048.0266979,US-MIDW-MISO
United States,MI,MIDLAND,43.58,-84.351,95000000,0,95000000.0,0.0,95000000,0,0.0,0,0,0.0,0.0,0,0,0.0,US-MIDW-MISO
United States,MI,MOUNTPLEASANT,43.6075,-84.7815,1900000000,2583912,1900000000.0,42952708.78633268,1900000000,353981296,0.0,240000000,30877632,481534263.78667897,67683618.99018815,600000000,189648816,121289848.2675266,US-MIDW-MISO
United States,MI,SAGINAW,43.496,-83.965,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,US-MIDW-MISO
United States,MI,SOUTHFIELD,42.475,-83.29,950000000,0,950000000.0,0.0,950000000,0,0.0,0,0,0.0,0.0,0,0,0.0,US-MIDW-MISO
United States,MN,BEMIDJI,47.527,-94.761,950000000,26023760,950000000.0,169577088.6648967,950000000,427686456,0.0,240000000,56014752,357970309.28315824,156841624.7590904,360000000,292081744,15249211.166558933,US-MIDW-MISO
United States,MN,BIGLAKE,45.397,-93.726,950000000,1533344,950000000.0,4262964.568394321,950000000,70732648,0.0,319200000,19748552,475634918.29250836,34306171.921966985,478800000,264988952,21920312.204279162,US-MIDW-MISO
United States,MN,LAKEVILLE,44.635,-93.283,950000000,0,950000000.0,0.0,950000000,0,0.0,0,0,0.0,0.0,0,0,0.0,US-MIDW-MISO
United States,MN,MANKATO,44.116,-93.998,950000000,15419016,950000000.0,209774385.0065797,950000000,522633696,0.0,0,8626664,715789231.7275771,59926287.349878795,720000000,231147656,40586081.119473726,US-MIDW-MISO
United States,MN,MINNEAPOLIS,44.98524104280805,-93.27092986529803,36050000000,894869432,109376353457.2319,20060452595.607063,134050000000,41771600112,24552333744.480537,10250400000,635758576,27472820013.68856,8597738667.875793,31077433168,13727637232,3251278472.4790606,US-MIDW-MISO
United States,MN,MINNETONKA,44.916,-93.484,13600000000,44219256,13600000000.0,628467798.5196815,13600000000,2206080840,0.0,0,39061928,5246497790.925084,440810210.53214824,5515200000,1348002816,209169146.78463817,US-MIDW-MISO
United States,MN,MOORHEAD,46.924,-96.713,950000000,0,950000000.0,34515584.018469356,950000000,166652688,0.0,0,0,404229391.3960522,54689411.67447767,478800000,192769136,139230071.59860182,US-CENT-SWPP
United States,MN,PERHAM,46.628,-95.602,950000000,3802896,950000000.0,238559083.45099849,950000000,617290520,0.0,0,3312920,716359539.1194736,64444931.71141637,720000000,228344480,29629839.546532027,US-MIDW-MISO
United States,MN,SAINTCLOUD,45.625,-94.227,950000000,1684648,950000000.0,3077817.2143599214,950000000,51239768,0.0,638400000,35326832,794215952.3933972,48918949.91573358,798000000,147274664,23937614.17345839,US-MIDW-MISO
United States,MN,THIEFRIVERFALLS,48.082,-96.119,32000000,1630096,32000000.0,3163874.516449267,32000000,18092392,0.0,236345280,212344,386842678.12997806,2443259.0825349186,386896000,24339784,2490856.0315824086,US-MIDW-MISO
United States,MN,WACONIA,44.859,-93.78,0,0,722561468.3135172,0.0,950000000,0,405410029.1508625,0,0,0.0,0.0,0,0,0.0,US-MIDW-MISO
United States,MN,WINONA,43.982,-91.635,9800000000,0,9800000000.0,127765376.52822348,9800000000,406942872,0.0,0,0,382143688.17361194,68899657.42398708,576000000,231179680,24927726.094724648,US-MIDW-MISO
United States,MO,COLUMBIA,38.899,-92.239,10750000000,38323200,10750000000.0,652854153.8090731,10750000000,2961313280,0.0,1756270952,63847352,2148803923.386356,271830334.20385545,2158800000,851350192,51809628.25630501,US-MIDW-AECI
United States,MO,JOPLIN,37.107,-94.522,95000000,0,95000000.0,14383818.602331756,95000000,95528960,0.0,0,0,158674305.1100081,24243531.28385086,159600000,165688824,11932940.234111756,US-MIDW-AECI
United States,MO,KANSASCITY,39.072,-94.58319999999999,29100000000,136848112,32821920812.651505,819627469.5805148,32900000000,5274565584,539108617.8005527,3037200000,144648128,8762269237.850168,714670427.8933395,9751199872,2701130272,1213087387.58285,US-CENT-SWPP
United States,MO,MOBERLY,39.438,-92.397,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,US-MIDW-AECI
United States,MO,POPLARBLUFF,36.78,-90.437,95000000,0,95000000.0,3156659.4362230175,95000000,71061456,0.0,0,0,158518159.94089806,17556315.05113702,159600000,164698960,12951594.368483724,US-MIDW-AECI
United States,MO,SAINTLOUIS,38.6865,-90.2695,950000000,219312144,464835992150.5252,6231830058.570934,486950000000,26275802304,62509510675.72759,319200000,402273936,34654850169.23467,2557030218.318827,35922382592,8534436528,3977987660.8978024,US-MIDW-MISO
United States,MO,SULLIVAN,38.264,-91.135,950000000,10773184,950000000.0,389026316.4067875,950000000,941293336,0.0,478800000,50556712,635461383.9806072,297285425.2429874,638400000,514709408,20749987.315941155,US-MIDW-AECI
United States,MO,WARRENSBURG,38.825,-93.68,0,0,940898072.2613413,131273639.3212513,950000000,631475688,92547149.86316864,0,0,322191940.43079764,104093804.68752164,478800000,409272136,223572390.9411429,US-MIDW-AECI
United States,MS,JACKSON,32.29,-90.184,4750000000,133390544,4826708415.098696,693751566.2241718,4845000000,1533628816,37460385.38152546,1680000000,119227696,2269972554.846127,387649831.53364885,2318400000,655041384,91057201.94281034,US-MIDW-MISO
United States,MT,BILLINGS,45.703,-108.466,10750000000,425835968,10750000000.0,2293987133.061526,10750000000,5362972664,0.0,4831448856,168742136,6492749234.38347,669647485.4373773,6720000000,1413460672,172035409.16586694,US-NW-WAUW
United States,MT,GREATFALLS,47.562,-111.325,950000000,18900592,950000000.0,371124976.94563085,950000000,807113680,0.0,768000000,26985752,954470100.0558698,157003140.53330255,960000000,433605336,31651550.067949325,US-NW-WAUW
United States,MT,MISSOULA,46.9235,-113.997,10750000000,124763824,10750000000.0,925788232.0895764,10750000000,2815845200,0.0,720000000,48686672,3871265837.0781484,269526359.8254646,4080000000,763724600,207356157.95892587,US-NW-NWMT
United States,NC,CHARLOTTE,35.2425,-80.8335,10750000000,376106432,10750000000.0,2344237288.189311,10750000000,5800333768,0.0,5755942760,310285192,7163656911.24645,1109742443.3641925,7200000000,2051989504,170627404.03773904,US-CAR-DUK
United States,NC,DURHAM,35.995,-78.896,39200000000,105318336,39200000000.0,1424057344.5208356,39200000000,5678525928,0.0,2400000000,308274064,10426470638.003464,907088049.7887567,10560000000,2764656568,322747738.37939024,US-CAR-DUK
United States,NC,HERTFORD,36.177,-76.427,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,US-CAR-CPLE
United States,NC,MAIDEN,35.58,-81.147,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,US-CAR-DUK
United States,NC,MOUNTAIRY,36.484,-80.633,0,0,938266189.5417292,59151.46346531225,950000000,29320192,104931923.79633412,0,0,2737090.4665820156,255607.77375043288,159600000,23317728,20702496.398612894,US-CAR-DUK
United States,NC,SHALLOTTE,33.971,-78.387,950000000,0,950000000.0,191094909.6276117,950000000,455835048,0.0,0,0,471444433.8515526,170627803.94320673,478800000,382264880,35047739.16708838,US-CAR-CPLE
United States,ND,FARGO,46.866,-96.8065,1900000000,3853224,1900000000.0,73756419.82038555,1900000000,543545968,0.0,29712296,23319872,528953865.05367655,81209527.2473739,638400000,258692008,144791874.37609404,US-MIDW-MISO
United States,ND,PARKRIVER,48.456,-97.731,950000000,0,950000000.0,58802000.218861826,950000000,827468136,0.0,0,0,112942885.88987648,52232677.54634653,159600000,163952392,72536636.85163538,US-MIDW-MISO
United States,ND,VALLEYCITY,46.967,-97.994,0,0,849111162.4148679,2985469.3921274384,950000000,127055304,292704164.6469776,0,0,141297101.91573358,13678295.36003694,159600000,89453952,50822320.72803683,US-CENT-SWPP
United States,NE,LINCOLN,40.8,-96.667,950000000,2940152,950000000.0,71249250.48966871,950000000,709885928,0.0,960000000,10241440,1146212466.9920352,45964347.845319174,1152000000,368802584,32320030.715440482,US-CENT-SWPP
United States,NH,BERLIN,44.495,-71.306,950000000,2045240,950000000.0,9203961.493247144,950000000,87580752,0.0,798000000,43322904,952560515.7788295,64811070.758859515,957600000,236504856,27510653.58127733,US-NE-ISNE
United States,NH,DURHAM,43.125,-70.976,950000000,1781432,950000000.0,54481439.757128015,950000000,451593272,0.0,480000000,2078936,716958142.2297126,20853004.429874178,720000000,224883552,26347393.92756321,US-NE-ISNE
United States,NH,HANOVER,43.726,-72.237,950000000,1346456,950000000.0,28424074.391781136,950000000,221280864,0.0,32,12259808,159392257.02781945,32873536.223479163,159600000,146920624,5574150.763733262,US-NE-ISNE
United States,NH,PORTSMOUTH,43.07,-70.801,100000000,0,100000000.0,27835751.3212513,100000000,99299704,0.0,0,0,158691054.17338106,49651974.56123745,159600000,159568424,11867811.301473843,US-NE-ISNE
United States,NH,ROCHESTER,43.325,-70.944,9800000000,3115376,9800000000.0,37424909.070760705,9800000000,344604768,0.0,790227280,54141512,952495980.90546,85904715.36788641,957600000,247733880,27705392.09660728,US-NE-ISNE
United States,NJ,CARLSTADT,40.826,-74.062,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,US-MIDA-PJM
United States,NJ,CLINTON,40.644,-74.92,950000000,5144736,950000000.0,105003719.1614914,950000000,812576888,0.0,770422360,57559736,952544042.3557659,130136939.81484474,957600000,504524136,27595117.732031297,US-MIDA-PJM
United States,NJ,HOBOKEN,40.745,-74.032,100000000,0,100000000.0,1571893.6359228904,100000000,44323816,0.0,0,0,158371748.32736927,14532781.456770172,159600000,89217208,13809244.71629079,US-MIDA-PJM
United States,NJ,NEWARK,40.73627272727273,-74.175,775300000000,12615038304,982193369040.748,95406525897.448,1048640000000,209705684288,57227744032.739914,189589406536,9754176144,266912432069.7255,44490572849.000114,293609835376,92232954624,17208898671.448677,US-MIDA-PJM
United States,NJ,NORTHBERGEN,40.793,-74.026,72800000000,5633474064,178296617799.83838,21420393343.575207,180800000000,38937643408,12396703234.544981,23062893208,7399822088,63795406169.0075,26984665446.42918,67227173008,40850372504,5205225305.368698,US-MIDA-PJM
United States,NJ,PARSIPPANY,40.855,-74.4,39200000000,0,39200000000.0,0.0,39200000000,0,0.0,0,0,0.0,0.0,0,0,0.0,US-MIDA-PJM
United States,NJ,PISCATAWAY,40.542184793566506,-74.45668004155603,643700000000,878161408,814617649774.9048,14814008412.639502,918400000000,59204235920,48967910138.317665,10621160024,1810255664,89758273387.36696,15562571634.891376,124428284656,57548057016,21371519668.728928,US-MIDA-PJM
United States,NJ,PRINCETON,40.349,-74.66,950000000,0,950000000.0,0.0,950000000,0,0.0,0,0,0.0,0.0,0,0,0.0,US-MIDA-PJM
United States,NJ,SECAUCUS,40.793,-74.058,1546072000000,40456394304,1989501835391.8965,156169986143.85132,2016504000000,277726702216,51496706280.77889,350326429448,44116304880,441518318493.59436,95459107040.26872,457912834504,145376726408,15698542116.791016,US-MIDA-PJM
United States,NJ,WAYNE,40.948,-74.245,950000000,46995232,950000000.0,376034336.5254531,950000000,807352208,0.0,0,38887664,1192061928.7969525,297143698.7777906,1200000000,630647712,43787737.31850094,US-MIDA-PJM
United States,NJ,WESTLONGBRANCH,40.288,-74.018,1900000000,921208,1900000000.0,6686665.438762553,1900000000,184231520,0.0,0,1238544,717555751.5428835,4505504.9022278655,720000000,184286128,25210538.735438086,US-MIDA-PJM
United States,NM,ALAMOGORDO,32.793,-106.161,950000000,0,950000000.0,31562732.080803417,950000000,182387240,0.0,0,0,158305501.72919312,38583421.69317789,159600000,130662776,14129737.672415959,US-SW-EPE
United States,NM,ALBUQUERQUE,35.10633333333334,-106.62466666666667,1900000000,13713176,1900000000.0,210977914.02608797,1900000000,527239960,0.0,159600000,70614008,634685096.3703105,206735588.50005773,638400000,415562992,28943774.458029382,US-SW-PNM
United States,NM,CLOVIS,34.517,-103.253,950000000,35854416,950000000.0,203640244.6117973,950000000,496776960,0.0,319200000,65821176,476315863.9196583,174886517.93604988,478800000,361013344,19459005.066583138,US-CENT-SWPP
United States,NM,LASCRUCES,32.283,-106.737,950000000,0,950000000.0,9736554.043633845,950000000,109609816,0.0,0,0,289310052.1500635,27325823.218746394,478800000,290178568,91895400.60499036,US-SW-EPE
United States,NV,HENDERSON,36.004,-115.101,9800000000,1160384304,9800000000.0,5625216844.507445,9800000000,9610822224,0.0,0,299116768,3577471269.8464737,1456456548.1214359,3600000000,2514912384,127744399.83723557,US-NW-NEVP
United States,NV,LASVEGAS,36.16075,-115.2165,4750000000,178940792,6228240794.182154,1274887547.694794,6650000000,2824324592,789641462.9454888,1756800000,605226944,5544455908.760475,1466409089.3565738,6116400000,2979051424,718241739.3402705,US-NW-NEVP
United States,NV,RENO,39.492,-119.845,950000000,1356680,950000000.0,8938040.106198777,950000000,68661024,0.0,16,12617056,159385986.77317327,23751829.047674015,159600000,112003872,5583814.085177804,US-NW-PACW
United States,NV,SPARKS,39.54,-119.673,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,US-NW-PACW
United States,NY,ALBANY,42.655,-73.751,11700000000,90077992,11700000000.0,472822840.4229482,11700000000,1068922456,0.0,1566000000,143722536,1908160006.5436916,353280578.92277503,1917600000,589924520,51556153.23375528,US-NY-NYIS
United States,NY,BINGHAMTON,42.099,-75.918,950000000,1686544,950000000.0,29816858.940320905,950000000,368924000,0.0,0,24358488,476166502.62310976,53814065.8367771,478800000,263141896,20496409.307251662,US-NY-NYIS
United States,NY,BUFFALO,42.981,-78.725,950000000,1305160,950000000.0,2103783.822694217,950000000,37198040,0.0,480000000,1032856,717813501.6109892,1865471.8605563892,720000000,22265056,22356007.26124407,US-NY-NYIS
United States,NY,COMMACK,40.841,-73.28,80000000,0,80000000.0,6098814.76162992,80000000,83679128,0.0,0,0,158462942.3405287,23700679.855939053,159600000,138756608,13232623.414557813,US-NY-NYIS
United States,NY,EASTSETAUKET,40.934,-73.106,95000000,0,95000000.0,3222631.0820731847,95000000,71805968,0.0,0,0,158662855.44499597,19502443.26445804,159600000,116699272,12045308.920855232,US-NY-NYIS
United States,NY,EASTSYRACUSE,43.107,-76.042,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,US-NY-NYIS
United States,NY,HICKSVILLE,40.763,-73.524,117600000000,1516923920,156514925545.42307,16294157618.123053,156800000000,36004058488,3330905567.7187552,0,601854800,35408651613.417984,5540551242.739928,36192006144,11452896648,3141985058.505373,US-NY-NYIS
United States,NY,ISLANDIA,40.805,-73.172,9800000000,56281656,9800000000.0,472950902.0782639,9800000000,1769535328,0.0,722099872,46780488,1409887062.3830082,261823865.91804224,1440000000,871848952,85212338.74607818,US-NY-NYIS
United States,NY,ITHACA,42.4395,-76.4875,1045000000,4148240,1045000000.0,83662991.39605218,1045000000,607734280,0.0,478800000,37103608,633194643.8000692,100379459.3281773,638400000,295819992,28056908.07472334,US-NY-NYIS
United States,NY,LOCKPORT,43.186,-78.742,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,US-NY-NYIS
United States,NY,NESCONSET,40.845,-73.145,950000000,1470760,950000000.0,43986680.1255916,950000000,458881280,0.0,384000000,5784128,572657900.9091538,29817106.17384278,576000000,162332392,24797149.15061733,US-NY-NYIS
United States,NY,NEWROCHELLE,40.918,-73.785,80000000,0,80000000.0,4364088.69075378,80000000,84985432,0.0,0,0,158654208.69444764,19254113.042594943,159600000,134032616,12119043.010907736,US-NY-NYIS
United States,NY,NEWYORK,40.74135312948783,-73.9972758582368,2275178000000,59770203896,2975995398822.5786,227573062438.6702,3128690000000,416221748600,101334192848.58267,558819801104,59783764456,741912626045.2379,157398700440.9059,784266147680,254593853456,45177673036.999825,US-NY-NYIS
United States,NY,ROCHESTER,43.087,-77.633,1900000000,5045144,1900000000.0,54827907.76220709,1900000000,314362504,0.0,0,53420384,1004714048.1616068,119695688.61964677,1038000000,296062336,73077710.89191492,US-NY-NYIS
United States,NY,STONYBROOK,40.915,-73.122,950000000,0,950000000.0,36255563.40297818,950000000,279898264,0.0,0,0,242608320.51806533,42675026.20154681,319200000,164806080,135443326.73663735,US-NY-NYIS
United States,NY,SYOSSET,40.828,-73.499,950000000,28089504,950000000.0,354243944.23733115,950000000,715757456,0.0,0,31547248,1432054799.5188735,270499118.1909269,1440000000,553069048,44169529.24022737,US-NY-NYIS
United States,NY,SYRACUSE,43.049,-76.1495,10750000000,3358024,10750000000.0,63941336.256724,10750000000,645499160,0.0,480000000,2900640,941352818.594944,49328860.206395015,1039200000,244019008,149844385.3933021,US-NY-NYIS
United States,NY,UTICA,43.139,-75.158,950000000,0,950000000.0,0.0,950000000,0,0.0,0,0,0.0,0.0,0,0,0.0,US-NY-NYIS
United States,NY,WARWICK,41.264,-74.369,950000000,0,950000000.0,49178479.04790489,950000000,180035376,0.0,0,0,238908910.8225788,16301469.45769364,240000000,83201760,15842611.859418726,US-NY-NYIS
