a.ecor,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148
128,1174.1909458477635,1085.843801096388,1024.9145204867002,1231.0309866544303,315.2335182573923,2009.007816872147,1332.8892245945565,3211.2363858139283,1210.1818780488231,1033.8668050642723,1033.8668050642723,948.3079230966737,859.5717056154027,953.2132652030414,962.3480919739872,770.739793984135,961.7176208200282,1789.7263141879655,1249.6566360482534,1817.121628671557,1828.8760247425005,1829.631800467521,325.6071496364417,329.3351260408124,354.40323610392466,723.8949992907887,988.7430438004948,536.2796428966651,320.7627354646249,328.44755575296017,324.27704661145134,326.8962401309782,932.4591167856106,716.6410924654203,659.3071253858108,722.3841438054716,809.2918213119593,911.2408441834307,892.722259993229,632.9751181007715,724.7653995202567,682.5142373167686,598.3372794107598,477.78537557539016,597.5619206361712,608.8762806683673,760.2336444784916,730.6240963764909,1746.2153694198184,2383.4390650970363,1447.4778306304415,1903.1253346220583,582.2122888810376,470.38220924122766,1343.6503203544848,948.7869818907287,1102.917961130112,1811.875329691977,1422.119073623118,965.1199343218567,908.281923763435,1681.6872880999254,1728.8570173302012,478.3702068399882,2076.1447945415666,2076.0617818024893,1019.6259135484228,361.0902084706558,349.22158620946533,348.4804958960454,441.4063585522454,1288.7120951721774,1056.4834417706863,1112.4824680557765,1200.2240112596198,1263.0272270143782,1165.2680234810705,1126.251446152449,921.2745677190459,1559.7809146924249,1129.722859852298,1475.3158149206397,1587.3585813543864,1412.0226272395387,1174.1205681158895,1448.5048438424144,1574.0242530061635,1577.7768364274716,1573.583453196595,1984.913530023565,2086.3163024833134,1662.806155261927,1681.666766055336,2502.7206994207813,1685.6695128517977,1221.1101540472146,1085.7232897909118,1236.5593365011853,2887.792025968482,1251.567922163808,1435.2143752751153,1367.899219185353,1047.4587353693541,1436.2754074648167,1440.8370059410015,1438.4546595446477,1429.347655447614,1439.540600435906,1440.4842068839318,698.6757980323638,740.3072613934934,708.9431854188588,736.1518431853332,766.2775131474326,730.9640818955208,871.2320320577898,770.9276496284409,724.2286636134676,780.3223560245013,767.9690807426318,2134.0379908950313,44.774980771354684,69.18554555726305,173.96071725859417,20.26239462912199,172.1547666314609,92.42685375413897,432.4782964844564,0.0,79.10242330779128,426.12842330961706,260.66040904360597,287.04820708646764,155.8490041672273,13.415223395684436,59.82406202195112,276.051775057509,285.095440958639,240.8117591133489,105.23299060618926,29.6589190944628,85.11213143521908,401.67623542962815,50.83654238020293,192.6898379624911,295.4695821216003,499.11921050228966,565.2856308884215,282.8882093569775
129,1253.2931155163099,1164.1817920410679,1103.896252545624,1308.8244024938795,393.0558773993451,2088.0871320788196,1411.9894993590874,3290.338799104011,1286.4023627111135,1109.095620010827,1109.095620010827,994.8195386844815,898.1153219987917,999.216472174757,1009.0912832804714,812.1281164338693,1007.9645862052879,1829.8139094133135,1203.4270477263062,1853.97848282637,1866.0853029028592,1866.3017796604533,392.9063379251638,395.02506664252854,417.23541443772365,788.5537275031912,1048.6942636684043,614.3280474796436,386.6029202734163,395.02147178805615,391.58150590105,395.56285498324297,998.9506932087615,795.7430642334785,738.4049944587221,801.4770003722648,887.0441002650596,990.2816872340883,971.8241094803376,710.6294064217939,783.2497982481585,749.316763460903,657.8269093999749,552.1246051587492,668.6844841907061,686.9827824594607,812.7924410051249,787.9749722164604,1755.0366087635657,2461.722579663221,1525.1535374584516,1839.3196835814945,505.1090530722894,392.411334322398,1418.9926984959466,1023.815285803149,1180.6010090460084,1881.9317752609359,1495.786599731904,1040.7600940650866,979.5521517895598,1731.4559954734757,1787.323558921318,557.4723968885024,2145.3959051128068,2145.3518985682995,1087.0900090120383,424.48573148000133,413.29527198412677,412.25328368906406,504.7269397637031,1282.1531802101965,1053.1108094896,1130.013636150087,1216.8705438943377,1273.4402250531768,1181.8863987735308,1147.1727401227586,925.1784472840142,1562.1818563932327,1145.7699453228406,1477.2036743601423,1651.0866838724664,1485.1653279052146,1240.9679938246952,1515.3800579025774,1563.005962914718,1566.7419274747353,1563.0340900616047,2062.2612076353216,2164.355573114728,1739.9979743559147,1760.1110462300976,2557.2803153542172,1764.639464322913,1300.1550272950963,1065.090572315704,1248.5720174386756,2873.452505828115,1263.4714721328096,1469.0363408717533,1399.5488504888103,1079.6027815850236,1471.1389066849633,1474.1757508144135,1472.5564219353053,1463.4550622379077,1474.1135589351802,1474.5777159607494,775.8634696936634,815.8627735004101,784.7606817874546,806.8242562785903,844.1357287467024,803.9196763332187,947.083550677136,849.0301124514057,800.5868244380327,857.7208081443915,845.7248227652813,2202.7241385031357,113.46637632343922,40.51314236364886,106.55649871556487,60.505264587724625,99.54647884158405,108.83538377668094,379.84480868167987,79.10242330779128,0.0,357.4538235065758,239.1942520430221,242.86751482857989,111.22859220433399,74.00272705919801,58.6328051628336,219.70639015534186,230.94788422403138,194.76408952586033,82.73467300948823,50.16260570130372,19.102975497491794,364.9866536015918,33.14440128658051,124.32643875981712,260.2667668397482,425.74607780747243,508.9499478288016,280.2810884106446
130,1566.1132008007992,1454.56250416838,1409.2269888798442,1589.20916106031,700.7456526410454,2392.129048601253,1724.434448277714,3595.762174179094,1548.9994630664391,1365.8047610222159,1365.8047610222159,1086.1431387009648,958.1384331525068,1087.7170410926624,1100.6326425996983,893.6797633970134,1097.1019720564893,1855.6915204596396,885.2569682715796,1862.9369425281595,1876.5413155209715,1874.0435376601185,749.8502006110574,752.3350409630623,774.6456205247156,1145.987405722443,1404.4045952437243,951.9883363785027,743.8800993382662,752.1619714301494,748.5218652088198,751.9958692697475,1197.6348406766174,1113.6328872536944,1055.3939159294146,1116.7603439154227,1174.2737143309812,1299.4338096675515,1287.4640878558475,1001.6826611779733,950.467653447878,963.2720798013288,841.4160333254134,824.1677224398227,913.0010411574136,984.0383426770618,947.8909664336277,949.0555360957426,2004.858104152798,2790.4240233744486,1801.447844935199,1483.0367712877285,367.15361586028433,147.85815310083646,1765.9788499868969,1372.1864012444742,1517.4132448938458,2237.923995612369,1846.955482416241,1387.329688999729,1334.4079178547797,1810.6313199673261,1914.611672747033,879.273904136551,2501.959747740582,2501.892042757392,1444.3111201942122,656.0514047047781,649.4940266368551,647.3930041254664,724.1654091892797,1111.1418863625445,908.374965939694,1074.1058231250431,1151.8342608773485,1177.1585704935153,1118.669802115599,1105.8623569314984,823.1895487111478,1419.3801407161695,1082.0727844535243,1334.9135871602166,1813.321669211761,1716.8423110979725,1433.1678914895704,1700.8455561488688,1749.6445593818519,1753.237091198181,1751.3936748733486,2329.7585866320824,2441.294267202939,2007.9533853580483,2046.5726870206556,2650.2931286734106,2064.2633175252863,1617.8498273606504,1231.8128319713712,1515.8017021428857,3029.996410260971,1530.0972338803103,1473.9732889421362,1396.547502597043,1095.3617992689653,1481.1129940550234,1476.563758221885,1478.7379289198977,1469.9925033035263,1482.5525466051329,1480.646374061367,1117.2513053674306,1163.1681715350464,1131.3709620173834,1162.2359521202711,1181.294265392978,1156.6975498493478,1293.165796338273,1184.3568595714833,1145.3406507025759,1197.610506923033,1183.555641376859,2390.6147111728314,438.83905907743485,393.62487962589705,252.60224838915366,406.01211234139714,326.23975293560596,375.3869100149268,128.83082678821256,426.12842330961706,357.4538235065758,0.0,275.7957339552006,193.59147748120395,279.0853974351919,415.3618461151135,370.67015666408963,164.99293990490264,163.6740923795063,214.2102529813515,417.05998308863667,402.84490711667337,344.30043635570655,217.1192309777763,390.2837116412563,234.04710132952903,222.77857445166384,91.28522167414624,187.38279228763915,576.4152932272594
131,1303.6870489028408,1184.5135439756448,1144.4164251983257,1316.4525314317668,451.25181067730057,2123.642221921108,1461.0603539488402,3326.4666618129627,1273.9649937953213,1090.5807517405076,1090.5807517405076,841.5013322237506,725.1798538625414,844.2496433887902,856.0976427486733,649.8147029456113,853.5001665641312,1648.5557072573304,997.2621237387983,1665.2099616538108,1678.028123903751,1677.0617588087268,565.8797791320314,572.4968021139117,601.3288103610997,960.6090554769975,1232.1463643506495,716.3595083250757,563.9791794599333,570.0250442828957,564.5942316055753,564.177384550845,924.4104398603762,858.116074895483,800.263816338624,859.6514551201666,905.0066313998366,1037.1093340979303,1028.5377612908778,735.4124990602387,680.7250681528474,687.7670064458339,567.8694613331049,555.1280415376556,638.1206110709752,720.2549225662401,685.9609206788743,680.5691491687651,1994.2069199181562,2533.330512705374,1527.5868388464105,1682.636897616608,584.8228586339942,393.6047402922638,1531.8427498487101,1143.9063551795005,1272.1534832551142,2024.8544752790674,1620.293428513983,1155.7723742930339,1123.022528444684,1577.0823527432954,1662.4753995859162,631.4993424459009,2291.298993882657,2291.07060924514,1246.1308173139864,382.54823292030545,376.8652671247432,374.6425439282914,448.6627033503752,1043.5940249933078,815.8860293855591,911.7196095947788,996.7491499397423,1045.7070375640913,961.9592722956814,933.7321671792685,693.0477710623595,1327.2188899034452,925.3370549168227,1242.0436581849888,1550.0366855466955,1441.4999114723066,1161.8767189905584,1431.7132897811239,1796.5307237578281,1800.2516189651565,1796.8455523556636,2054.4795597254456,2166.852821866504,1732.90382497067,1774.0554870381277,2413.572481925475,1794.982686877101,1357.6412858765948,1292.560192364991,1487.3426637096322,3103.471852432286,1502.2640811992742,1276.2585407060712,1202.8936650210999,887.6380107793826,1280.5556671021184,1280.3510863061406,1280.338704332868,1271.322960173569,1282.8832901140568,1282.3263652551905,882.2510349580429,936.0520414598425,903.6678192809983,955.8461410104413,940.2454682957181,941.4327552928986,1061.9998625425617,941.36502128146,914.4577507527786,959.3815645821488,943.1992108838082,2122.463141915335,245.0821818210476,277.1147623396361,174.89247909805735,246.85400087035265,294.6168872773657,171.68212105469948,212.34247549631723,260.66040904360597,239.1942520430221,275.7957339552006,0.0,82.64785926202603,132.40958818668682,247.25967732339822,204.6883463095416,127.05570196909821,120.40525209055177,86.54575691747971,321.88682762531704,254.95996087998606,220.1729376847319,148.81671309144926,257.96962416124376,174.5661754343124,56.51112822831552,366.89306455511246,343.78689963682615,519.4683172487889
132,1379.236011390235,1263.3892772414033,1220.9144422192721,1396.680202379597,519.7592082801016,2201.9525256114953,1537.0674890734326,3405.2040937777624,1355.510515706505,1172.261072280757,1172.261072280757,916.1702233322989,795.9094228569152,918.5670471547028,930.761396736357,723.7755486841005,927.8762512896457,1713.2560510373185,963.3249453707213,1727.1560291324927,1740.2226692414845,1738.8025676954942,608.0878531372967,613.1874419538789,639.8748436303093,1006.2214169849833,1274.1143518629244,780.0983031778295,604.5884362635151,611.5727881223193,606.7702168539338,607.8629728655105,1006.8791305896525,930.4037261837005,872.3011579072238,932.6164195763903,983.4236460915959,1112.4711098428754,1102.4473429593345,812.3096947312079,762.4114043261526,770.3759108946911,650.3464057866335,633.204463416196,719.5285788151842,795.9870531573678,765.5369888539841,761.9408058212448,1986.369186007053,2607.07692654867,1608.421267072128,1625.578320422097,510.17471640764626,312.74311423215875,1596.5101838878547,1205.8746475475791,1340.7878135618357,2082.358759198236,1682.2974289841943,1219.0010523765538,1178.6571648277165,1649.3879771398808,1740.0060076695777,700.0065859126731,2348.154982543521,2347.9823004382274,1297.2778503756308,462.9766936032274,456.7464328828309,454.595979273917,530.5739980894938,1063.788737427381,842.0057143418182,960.7780538563766,1043.9501274585753,1085.758563037516,1009.4944886468838,985.9919346240265,729.9457268874054,1356.4178694277552,972.6812041415346,1271.107680416666,1630.423236536719,1524.124659966397,1244.021711401734,1513.4444826205645,1771.2826231067272,1774.9756792304818,1772.0124631974843,2136.2118296829963,2248.0384532129365,1814.467709958239,1854.1980839155106,2487.1900590898604,1873.607327673672,1432.2915684428674,1261.6303808905457,1483.511819670207,3072.450077503297,1498.2956583518196,1337.5632513964244,1262.7946931762813,950.9492945430113,1342.7300608587943,1341.2091227086298,1341.8593637147508,1332.9066487596933,1344.793710892323,1343.8271676557079,946.2458098554158,997.1165313878117,964.8693896693264,1009.1379287997297,1006.7627501944595,997.9976134098195,1124.9091757084811,1008.6576099277452,976.9230423433286,1024.8231599079284,1009.4478012818104,2204.0504027244274,283.83957425003445,283.3469697185364,149.61811862476765,269.49246623601414,269.87806965130665,211.16023756820184,148.58794326417387,287.04820708646764,242.86751482857989,193.59147748120395,82.64785926202603,0.0,133.5033792546211,274.0431840900721,227.2591758142871,53.776877570192525,42.51892405239111,48.10459891756819,322.69711800071525,273.0682286115244,224.4371528647538,124.10494418240351,269.441756304271,140.51863947926563,37.830786595495425,284.4943439274414,283.18449592916113,514.9773716782446
133,1293.5623787362822,1190.4866018833552,1139.0124664565017,1330.0242335905762,425.82664539420614,2123.9158009247453,1452.264938259492,3327.686107300786,1298.3126828179352,1117.2959532912732,1117.2959532912732,938.2098569512257,831.1931465729047,941.8103404314659,952.7144861539851,749.9513395103554,950.8515564126251,1760.7234773711011,1096.643630301852,1780.8060915915964,1793.3161817143666,1792.8795929707317,480.5939403580696,484.78087991259974,510.22072846162035,879.1344973847202,1144.5897606031945,672.9512509534233,476.1922417906535,483.6627919265079,479.266317635026,481.3026008924039,980.2884820069686,838.4515816873501,780.2711465368695,842.3368876774729,910.3779978647227,1027.54780022855,1013.4188355960439,735.1375591029824,749.4697241187089,734.3244007521295,628.2197070758066,563.6270191147019,666.9041869035802,715.0729804183516,767.7848803694988,751.9427260379588,1864.301033399014,2513.887098305701,1544.766096087658,1748.5280582726095,507.8396066839209,351.4255295207326,1487.0747098700401,1093.641935582799,1238.7463436492228,1963.2705205038205,1568.9542664407793,1108.477991543423,1059.1193525683773,1676.391016621422,1747.2628529246867,602.2846141138659,2228.2013834368654,2228.084048792788,1173.4537068622353,410.68497750379026,401.5627065391357,399.9152019927196,487.34318002933594,1175.479468715902,948.2467686724464,1039.0717812077257,1124.8771020889333,1176.4474113864765,1089.9839828259485,1059.177660097291,824.8217250534758,1459.5772597174307,1053.5163327205992,1374.4146606988368,1622.4323661088274,1483.3535259488233,1221.5180542773085,1494.747228057883,1664.1789102477262,1667.9010387386904,1664.4744283354476,2078.4517711070557,2185.411370593507,1755.843074950019,1785.5903878419103,2508.6074315636706,1797.519066635785,1343.7726479500714,1161.0342719577675,1358.7411240623135,2971.6548468612073,1373.6134227828356,1393.2313680011346,1321.5025631406481,1003.5009853764502,1396.5422692679751,1397.7996673352727,1397.0646188413873,1387.9979367942635,1399.1664214319526,1399.0701367986474,838.1661160146763,884.5596321840206,852.6684195188019,887.9028952678267,902.4185115503182,880.0606656975692,1014.2929864844256,905.6718665707523,866.397954109297,918.5633052473903,904.6254383170839,2185.1259047457834,160.7299215047958,151.26411824989538,56.29989824125867,137.30747524736955,164.46773053385837,97.32946185496101,276.74103835205443,155.8490041672273,111.22859220433399,279.0853974351919,132.40958818668682,133.5033792546211,0.0,143.36641547752828,96.3864085678724,121.08792694068264,129.42016367391042,85.92856098661875,193.26235814894176,139.80631667564526,92.29191659383294,254.05613689175777,136.10240868676615,67.75742684555011,149.03843871615737,359.8610871315287,409.4581789747322,389.5960825748125
134,1180.3548027377358,1090.2099418260318,1030.3647587262212,1234.8297271590152,319.05321776042155,2014.8194105269479,1339.1048186850792,3217.3356098256095,1212.7928276270188,1035.8764927152174,1035.8764927152174,941.8838673576997,851.7195381638104,946.6951472653091,955.9725967830766,763.3194357890444,955.2480691364358,1782.318759853346,1236.4604705461516,1809.195769688438,1821.0066585351844,1821.6779684458659,337.5217013122398,341.48544888024287,366.8801957216973,735.9604207290391,1001.2867850392291,544.4476288717132,332.90244904818616,340.47115594765677,336.192430989622,338.57561642693554,930.8798205649783,722.854667361992,665.3521280164581,728.3596674901929,813.0496538451176,916.8973658202544,898.9213148514773,636.6406817933453,720.8526338041377,680.9636619189517,594.610505149787,479.2271284390959,597.5599253457643,612.9869062969187,754.9571297897674,726.4336330434446,1758.680793279841,2391.2143248366424,1451.1713276938285,1891.2401155395419,578.906390239629,462.66813939159533,1353.1939621440113,958.5015527597603,1111.2568125505472,1822.8994889971852,1432.246096585772,974.5857693562945,919.1252772123187,1676.0373503639958,1725.143030431281,484.5594428799633,2087.321069694666,2087.230375076895,1031.2097674609504,358.2150504345207,346.53524461622635,345.7001848418978,438.61129903913223,1276.1490595506984,1044.0880408808373,1101.907202611657,1189.5723446078,1251.762508538703,1154.606250089056,1116.0596800128335,909.3749950024223,1547.8646126097635,1118.9929516378381,1463.3512686191584,1585.0295321008482,1413.0066610761576,1172.6978113066311,1447.1215408120152,1584.8524213920277,1588.6037657720317,1584.4584669852036,1988.3352229101783,2090.352894170169,1666.1035526717064,1686.1586649923245,2498.1421445064207,1691.0677607433267,1227.7040370345187,1095.4060044701735,1249.176586885984,2898.3629100928747,1264.1804361450063,1426.7791408225332,1359.137804964844,1038.6972191105306,1427.9960045026799,1432.3314265440054,1430.0614541483656,1420.9538696836396,1431.2179800215622,1432.0900876549938,707.4149973492538,749.8560568210331,718.388098138893,747.1742117226682,774.5350783636138,741.4108172257135,880.6230502156598,778.9793996541744,733.4169297731122,788.9073365993696,776.30537251633,2133.300927443507,41.54431534760884,71.3589928284314,163.78448099865435,13.84410868864868,170.4586340512219,79.56296959773728,419.80351984533155,13.415223395684436,74.00272705919801,415.3618461151135,247.25967732339822,274.0431840900721,143.36641547752828,0.0,47.04298924977612,263.9139116584331,272.73947030568155,227.999729531918,111.37503782751718,28.781910330174842,77.25471197004748,388.33295527653047,49.98739381187438,182.53117329814205,282.1477493291072,489.3777337033701,552.8151318350161,293.7332026366821
135,1215.5353936557617,1120.6194832574286,1063.7657366393867,1263.5417549161468,349.817901791045,2048.8317033298244,1374.351987943045,3251.974137975441,1238.0497864371098,1059.475833336731,1059.475833336731,936.2953241938325,840.4108712583313,940.7231524167463,950.5559826958078,754.0076110825048,949.4573198804504,1772.0559490570154,1190.1014407753796,1796.7611928827741,1808.8051406317811,1809.1204470513514,384.2731149826127,388.39643546701063,413.9148264767041,782.7866956940538,1048.3272315924196,584.9084649485947,379.808496562197,387.3022507943857,382.9448150974039,385.1223548299202,943.0956225556947,758.5086275486773,700.6585646946146,763.4057670292685,842.0297345254768,950.9284246955071,934.365750625863,665.6675477609684,725.2969213498943,693.7961990412189,600.139467816603,502.3235726664937,615.7237603614085,643.2985509281419,754.2196700389422,729.8455066388768,1794.1074711845667,2430.1535600984503,1479.4679228899674,1844.6319477030283,554.222936916367,425.27424275982185,1396.1576388714006,1001.8776112453315,1151.7190255673522,1868.4599768878186,1476.3188510328803,1017.4726733536571,964.4743031275791,1672.8378614677438,1729.1745086473472,520.5724065134664,2133.0986587788584,2132.996876487736,1077.5575269289693,368.2674845215668,357.3633908784548,356.2139792309967,448.2611480759142,1240.8346208595865,1009.9832354737739,1077.855999346859,1165.072941558537,1224.072268163597,1130.08173535807,1093.8745279225245,878.4073102956319,1516.4569718029798,1094.1536162064924,1431.6919987670851,1594.06432929984,1433.1398028498525,1185.1490305138589,1459.4897586263614,1611.5794801883226,1615.3234842131335,1611.4124698776795,2015.6603479431412,2119.436930388461,1693.1616448760212,1716.6388052876944,2498.728042608469,1724.0432362554004,1263.9600780791188,1117.1251938869507,1285.6779096393907,2923.580919341569,1300.6467534775948,1412.361371982798,1343.3407009654363,1023.1805081133422,1414.2491208437657,1417.6053851663642,1415.823281925359,1406.7188895393338,1417.283311217593,1417.8467107465888,748.9367784219166,792.9859090912813,761.3319989657331,792.8179193713463,814.9747234747158,786.1613134362345,923.3915464558249,818.9584023040769,775.8453706726958,830.0502411113055,816.9168488545304,2147.5431589000023,70.32787648931506,81.73707767573337,121.5133834378231,42.81268726691626,156.4523752092584,51.285900883785814,372.7634210045311,59.82406202195112,58.6328051628336,370.67015666408963,204.6883463095416,227.2591758142871,96.3864085678724,47.04298924977612,0.0,217.1635477376857,225.79903964384565,181.0037120720657,128.44443521982433,50.51106581553645,49.58337153461233,342.8722340436762,58.4501395974256,140.07215135928274,236.56877009950807,446.79286105714704,505.7993475625906,322.8352674120637
136,1401.1257908097286,1290.6514481135405,1244.3668845774089,1426.479242690607,536.0757959334097,2227.6302603006634,1559.4633113518887,3431.3558804216536,1388.646360001373,1205.9469194831509,1205.9469194831509,967.0293011369297,848.1517087550283,969.5846529285855,981.6257623485778,774.8924473218437,978.8699053964864,1766.7350768379822,984.4814611059543,1780.85164329001,1793.9051037588497,1792.5088257028517,601.4124182382742,605.3656424981447,630.2881145574659,999.8738761472689,1264.3427604152089,789.9883922042749,596.7878701110435,604.3850670168412,600.0836296428799,602.2738146844398,1048.5593323061491,948.8276114337597,890.5927702819771,951.8569871402094,1010.2638535324592,1134.4566519057219,1122.5107854903465,837.1371199898846,806.7986518388066,809.0264144325386,692.2254756274907,660.4427618350406,753.0341653099496,819.2051040612392,813.0133378791588,806.9672110038845,1946.6948777440427,2625.7517159906947,1639.4858189047995,1627.4948068492777,458.841947533188,267.7158833583773,1605.4546017024604,1212.7712939978062,1354.2207186719293,2084.0856370832794,1688.5341200232815,1227.079757808535,1179.9094646749159,1701.275197452871,1789.281603169124,715.0627533033411,2349.131652862482,2349.0084329168058,1294.5350956419918,495.1787300318757,487.95019005892124,485.94586054241717,566.1004266682194,1110.7047308202625,890.9770590780737,1014.0788256470956,1097.0176888353071,1137.705087780758,1062.6129443017899,1039.562681285392,781.5813105292373,1405.7357883025982,1025.789066285509,1320.441683628291,1676.9038436995636,1562.5568718548877,1287.0182429335018,1557.5613686793065,1724.7672134500704,1728.448794935552,1725.642444505679,2169.622539761801,2279.776717555134,1847.4367772888813,1883.5515039822753,2538.6267793489974,1899.9818607438847,1452.8812659369228,1213.5112503108064,1446.0809102539654,3023.7321460439857,1460.783479214512,1391.2774578550752,1316.5539736673109,1004.5025691973519,1396.398965797338,1394.9418248027187,1395.5636591338564,1386.6074706373388,1398.4779177691764,1397.5325041300587,955.7448922938969,1003.6796853845889,971.6588694834863,1008.868993313539,1018.606467243135,1000.5345817144,1132.8779630893684,1021.3001964194658,984.8588579758814,1035.5257319267494,1021.0089970164807,2248.4456703115934,281.3126658222461,259.7460981095438,116.27802021949731,256.8805251081733,229.2494122176034,213.48993195792764,160.24890363863616,276.051775057509,219.70639015534186,164.99293990490264,127.05570196909821,53.776877570192525,121.08792694068264,263.9139116584331,217.1635477376857,0.0,14.12167870059907,49.836958439071914,294.45348024765866,257.35963269982994,202.8233178369646,166.02714937095845,249.71206264816203,102.47625645079263,91.39663169166624,252.3425278836506,290.08713579013966,480.4348688436374
137,1402.9913002151534,1290.934649276049,1245.7644283270897,1426.0013867258517,539.1654951616198,2228.4651166294693,1561.203598450971,3432.0888454522787,1387.097676004057,1204.1951505108225,1204.1951505108225,958.1585227162676,838.3328600880952,960.6155112564892,972.7523201795123,765.8516303228821,969.9161225539319,1755.6685104282917,972.6785639702291,1769.362669872359,1782.4509792504539,1780.989594276826,610.0002515751955,614.1950857275486,639.4940071984663,1008.5487821444461,1273.7636113199858,794.884798624623,605.6074436392039,613.0820447991359,608.672941472231,610.6327451190981,1043.9485398088352,951.5654714914878,893.3486039335928,954.3732069568736,1010.6231988502266,1136.2528328535686,1124.8417133633898,838.0410019163255,801.0687249389807,805.4956885488848,687.4676448719589,660.5597052835849,751.24020833589,820.5664487528215,805.9236634971041,800.969219201038,1960.5748718415155,2628.5970020327595,1638.6292471250265,1619.376751234394,467.9260574689282,273.2099055272326,1610.7556532662866,1218.5167458956664,1358.3611805028213,2091.1316885866268,1694.4994372661508,1232.5414921658755,1186.9680166918565,1691.733362245248,1781.3388953543476,718.607169689213,2356.3617072997736,2356.227337126561,1302.4986129737085,493.65811718424754,486.736249962777,484.6845007752433,563.5522161375123,1096.6135248548414,877.018009241163,1001.2867534916221,1084.055347783979,1124.2585458007654,1049.6847907891204,1027.0494504533913,768.0627391701404,1391.7999117784295,1012.8553108864631,1306.5088023207045,1670.3329337591474,1559.2056986683203,1281.913689907543,1552.015337274805,1738.8822332344876,1742.5636198029572,1739.7596026169485,2168.0367699353133,2278.741625303842,1845.9797303652606,1883.2507924803922,2529.405353105958,1900.5904049980222,1455.1180069607406,1227.574385710516,1459.7682230593996,3037.7468640248057,1474.4785634178781,1379.7379941626236,1304.8364923989793,993.321976920775,1384.9817397079375,1383.340544716119,1384.0537113759933,1375.107538405248,1387.0226149533255,1386.0195201515464,960.7964980960336,1009.459920139548,977.376054901057,1016.2333077984432,1023.0882970788589,1007.2604790687216,1138.3484906656756,1025.5794927034497,990.3022667491869,1040.2992404901934,1025.5629117282879,2242.806329687078,288.53907126528435,271.17652932264406,128.79517404087224,266.1991116043506,243.0385386769351,219.30288345448193,148.98551535919893,285.095440958639,230.94788422403138,163.6740923795063,120.40525209055177,42.51892405239111,129.42016367391042,272.73947030568155,225.79903964384565,14.12167870059907,0.0,51.20037386099432,306.7230354667402,267.30403185918414,213.71677155309726,151.90557617727026,260.4108942055613,115.65059075579443,80.33318088815626,252.65021320826787,280.2796480242558,493.7183059511257
138,1352.0453727566592,1240.9030650108398,1195.0186894100045,1376.6429586497052,487.9652332011122,2178.047428849067,1510.307908320087,3381.741364738082,1338.9397095865345,1156.3032671586977,1156.3032671586977,927.5610580717953,811.7253814649969,930.3940064541541,942.1548841327888,736.0865802573844,939.6287416717344,1734.58692315544,1010.7287779205633,1750.6427915780207,1763.5239120270155,1762.4437439020144,563.807706115352,568.5048680842747,594.62801590846,962.2812069141709,1229.0497150887666,744.1252503219114,559.9056530843267,567.1113156553771,562.4848157270407,563.9875063858403,1000.9806078452106,900.3945269156828,842.1746781816148,903.2376448078863,960.5286897863512,1085.3292841550588,1073.748996276435,787.5621565858252,760.7786167634869,760.4369165876024,644.9328252893647,610.6520908500481,703.4268414150872,769.828401324207,769.3868639464797,761.3670111382511,1940.244537396583,2577.420064126367,1589.6602683750136,1667.1473716762227,499.61274191140683,315.2551703315265,1560.1761830007595,1168.2663369486747,1307.280599194333,2042.118056314154,1644.3977798924095,1182.083763514983,1138.0474689860632,1663.4952481082862,1747.1631296476628,667.4281751779237,2307.5672565361338,2307.4185374973763,1254.8636093008856,445.5111667660429,438.2022331331241,436.20903954500386,516.8755318258137,1106.3760805381444,882.6895266554715,992.1185628435694,1076.2982750438052,1121.4689958367587,1041.653297226439,1015.5966371016938,766.6583104744773,1396.4090080674064,1004.9142551250078,1311.109986236105,1632.0318849625082,1513.7458291572293,1239.9920984603505,1511.0893896032926,1729.181111135599,1732.8833344499344,1729.786768989913,2119.9169484582676,2229.966637278398,1797.7021091974534,1833.7236691148798,2499.735739826873,1850.3223276699675,1404.0533666751005,1221.2267468155137,1436.6999491026752,3032.3960728421794,1451.505371254307,1361.4716775813285,1287.6902927012816,973.2670133779769,1365.9964832776523,1365.4419500114102,1365.6104910445733,1356.6098738411413,1368.2574225105923,1367.5932180819514,910.104837023681,959.2570356697843,927.1273201231204,967.7507044598801,972.126350672497,957.9717735539285,1087.9034189149866,974.547325659836,939.8516617461086,989.4594650606125,974.6288340330603,2202.047101348682,240.53574491091533,235.24693618768416,103.96099047758338,222.78305519144018,225.70609866370808,169.68230007158502,192.0187380527245,240.8117591133489,194.76408952586033,214.2102529813515,86.54575691747971,48.10459891756819,85.92856098661875,227.999729531918,181.0037120720657,49.836958439071914,51.20037386099432,0.0,274.73656085173593,225.72662942244241,176.35617737985493,171.41866292470053,221.54218660583777,97.4465513690126,72.22622220476335,302.127492952226,325.82802746306675,467.7683880154522
